,place,rank,review_count,view_count
10656,종암동,,11.0,10784.0
10657,종암동,,3.0,2929.0
10658,종암동,,1.0,3506.0
10659,종암동,,3.0,4426.0
10660,종암동,,3.0,1902.0
10661,종암동,,2.0,910.0
10662,종암동,,1.0,3136.0
10663,종암동,,1.0,1524.0
10664,종암동,,1.0,151.0
10665,종암동,,6.0,4925.0
10686,종암동,,2.0,5343.0
10687,종암동,,2.0,2229.0
10688,종암동,,2.0,97.0
10689,종암동,,1.0,601.0
10690,종암동,,2.0,3650.0
10691,종암동,,2.0,1213.0
10692,종암동,,1.0,3124.0
10693,종암동,,4.0,5077.0
10694,종암동,,1.0,2124.0
10695,종암동,,1.0,1439.0
10696,종암동,,1.0,1344.0
10697,종암동,,1.0,236.0
10698,종암동,,1.0,23.0
10699,종암동,,4.0,5294.0
10700,종암동,,3.0,4183.0
10701,종암동,,2.0,3722.0
10702,종암동,,2.0,2295.0
10703,종암동,,2.0,1899.0
10704,종암동,,2.0,1309.0
10705,종암동,,1.0,1887.0
10726,종암동,,1.0,1340.0
10727,종암동,,1.0,100.0
10728,종암동,,2.0,3383.0
10729,종암동,,2.0,2373.0
10730,종암동,,2.0,2338.0
10731,종암동,,1.0,950.0
10732,종암동,,1.0,652.0
10733,종암동,,1.0,641.0
10734,종암동,,1.0,397.0
10735,종암동,,1.0,263.0
10736,종암동,,1.0,170.0
10737,종암동,,1.0,77.0
10738,종암동,,2.0,6284.0
10739,종암동,,1.0,2507.0
10740,종암동,,1.0,2094.0
10741,종암동,,1.0,1821.0
10742,종암동,,1.0,651.0
10743,종암동,,1.0,219.0
10744,종암동,,1.0,8.0
10745,종암동,,0.0,11296.0
10766,종암동,,0.0,2497.0
10767,종암동,,0.0,2083.0
10768,종암동,,0.0,2079.0
10769,종암동,,0.0,1971.0
10770,종암동,,1.0,1902.0
10771,종암동,,0.0,1778.0
10772,종암동,,0.0,1755.0
10773,종암동,,0.0,1641.0
10774,종암동,,0.0,1627.0
10775,종암동,,0.0,1525.0
10776,종암동,,0.0,1463.0
10777,종암동,,0.0,1442.0
10778,종암동,,0.0,1333.0
10779,종암동,,0.0,1307.0
10780,종암동,,0.0,1287.0
10781,종암동,,0.0,1260.0
10782,종암동,,0.0,1172.0
10783,종암동,,0.0,1165.0
10784,종암동,,0.0,1109.0
10785,종암동,,0.0,1100.0
10806,종암동,,0.0,1057.0
10807,종암동,,0.0,1014.0
10808,종암동,,0.0,977.0
10809,종암동,,0.0,962.0
10810,종암동,,0.0,944.0
10811,종암동,,0.0,838.0
10812,종암동,,1.0,834.0
10813,종암동,,0.0,828.0
10814,종암동,,0.0,817.0
10815,종암동,,0.0,767.0
10816,종암동,,0.0,757.0
10817,종암동,,0.0,657.0
10818,종암동,,0.0,652.0
10819,종암동,,0.0,609.0
10820,종암동,,0.0,552.0
10821,종암동,,0.0,545.0
10822,종암동,,0.0,496.0
10823,종암동,,0.0,321.0
10824,종암동,,0.0,310.0
10825,종암동,,0.0,300.0
10846,종암동,,0.0,247.0
10847,종암동,,0.0,221.0
10848,종암동,,0.0,194.0
10849,종암동,,0.0,192.0
10850,종암동,,0.0,187.0
10851,종암동,,0.0,187.0
10852,종암동,,0.0,186.0
10853,종암동,,0.0,168.0
10854,종암동,,0.0,85.0
10855,종암동,,0.0,81.0
10856,종암동,,0.0,65.0
10857,종암동,,0.0,33.0
10858,종암동,,0.0,32.0
10859,종암동,,0.0,31.0
10860,종암동,,0.0,31.0
10861,종암동,,0.0,29.0
10862,종암동,,0.0,25.0
10863,종암동,,0.0,24.0
10864,종암동,,0.0,22.0
10865,종암동,,0.0,20.0
10886,종암동,,0.0,17.0
10887,종암동,,0.0,17.0
10888,종암동,,0.0,17.0
10889,종암동,,0.0,11.0
10890,종암동,,0.0,9.0
10891,종암동,,0.0,8.0
10892,종암동,,0.0,5.0
10900,삼전동,4.4,59.0,62020.0
10901,삼전동,4.3,23.0,12483.0
10902,삼전동,4.3,32.0,43556.0
10903,삼전동,4.3,13.0,11044.0
10904,삼전동,4.2,33.0,32095.0
10905,삼전동,4.2,14.0,9310.0
10906,삼전동,4.1,10.0,4705.0
10907,삼전동,4.0,7.0,2252.0
10908,삼전동,3.8,17.0,7698.0
10909,삼전동,3.5,77.0,41259.0
10910,삼전동,3.4,44.0,17620.0
10911,삼전동,3.2,29.0,17131.0
10912,삼전동,,3.0,3354.0
10913,삼전동,,6.0,3250.0
10914,삼전동,,4.0,1020.0
10915,삼전동,,5.0,315.0
10916,삼전동,,4.0,2079.0
10917,삼전동,,2.0,1215.0
10918,삼전동,,6.0,5742.0
10919,삼전동,,7.0,3500.0
10940,삼전동,,8.0,5196.0
10941,삼전동,,8.0,7376.0
10942,삼전동,,7.0,7600.0
10943,삼전동,,5.0,2032.0
10944,삼전동,,2.0,726.0
10945,삼전동,,5.0,5311.0
10946,삼전동,,4.0,362.0
10947,삼전동,,3.0,6561.0
10948,삼전동,,1.0,2164.0
10949,삼전동,,5.0,826.0
10950,삼전동,,3.0,784.0
10951,삼전동,,1.0,820.0
10952,삼전동,,3.0,3248.0
10953,삼전동,,2.0,4793.0
10954,삼전동,,1.0,407.0
10955,삼전동,,4.0,5285.0
10956,삼전동,,3.0,3570.0
10957,삼전동,,1.0,1277.0
10958,삼전동,,1.0,88.0
10959,삼전동,,3.0,2706.0
10980,삼전동,,2.0,228.0
10981,삼전동,,0.0,1180.0
10982,삼전동,,3.0,2789.0
10983,삼전동,,2.0,1701.0
10984,삼전동,,2.0,278.0
10985,삼전동,,1.0,2703.0
10986,삼전동,,2.0,96.0
10987,삼전동,,1.0,879.0
10988,삼전동,,1.0,100.0
10989,삼전동,,3.0,1777.0
10990,삼전동,,2.0,4522.0
10991,삼전동,,1.0,728.0
10992,삼전동,,1.0,668.0
10993,삼전동,,3.0,639.0
10994,삼전동,,1.0,32.0
10995,삼전동,,0.0,444.0
10996,삼전동,,3.0,2612.0
10997,삼전동,,2.0,3210.0
10998,삼전동,,2.0,1444.0
10999,삼전동,,2.0,192.0
11020,삼전동,,1.0,658.0
11021,삼전동,,1.0,110.0
11022,삼전동,,1.0,90.0
11023,삼전동,,1.0,53.0
11024,삼전동,,1.0,32.0
11025,삼전동,,0.0,1650.0
11026,삼전동,,1.0,2827.0
11027,삼전동,,1.0,1675.0
11028,삼전동,,1.0,503.0
11029,삼전동,,1.0,151.0
11030,삼전동,,1.0,120.0
11031,삼전동,,1.0,42.0
11032,삼전동,,2.0,2079.0
11033,삼전동,,2.0,1818.0
11034,삼전동,,2.0,787.0
11035,삼전동,,1.0,1573.0
11036,삼전동,,1.0,889.0
11037,삼전동,,1.0,815.0
11038,삼전동,,1.0,220.0
11039,삼전동,,1.0,142.0
11060,삼전동,,1.0,1474.0
11061,삼전동,,1.0,1209.0
11062,삼전동,,1.0,919.0
11063,삼전동,,1.0,778.0
11064,삼전동,,1.0,694.0
11065,삼전동,,1.0,182.0
11066,삼전동,,1.0,171.0
11067,삼전동,,0.0,3615.0
11068,삼전동,,0.0,1016.0
11069,삼전동,,0.0,566.0
11070,삼전동,,2.0,872.0
11071,삼전동,,2.0,714.0
11072,삼전동,,2.0,248.0
11073,삼전동,,1.0,1597.0
11074,삼전동,,1.0,720.0
11075,삼전동,,1.0,714.0
11076,삼전동,,1.0,673.0
11077,삼전동,,1.0,471.0
11078,삼전동,,1.0,355.0
11079,삼전동,,1.0,305.0
11100,삼전동,,1.0,45.0
11101,삼전동,,0.0,792.0
11102,삼전동,,0.0,696.0
11103,삼전동,,0.0,108.0
11104,삼전동,,4.0,2813.0
11105,삼전동,,1.0,2046.0
11106,삼전동,,0.0,2568.0
11107,삼전동,,0.0,1793.0
11108,삼전동,,0.0,1635.0
11109,삼전동,,0.0,1527.0
11110,삼전동,,0.0,1453.0
11111,삼전동,,0.0,1314.0
11112,삼전동,,0.0,1284.0
11113,삼전동,,0.0,1268.0
11114,삼전동,,0.0,1208.0
11115,삼전동,,1.0,1179.0
11116,삼전동,,0.0,1154.0
11117,삼전동,,1.0,1124.0
11118,삼전동,,0.0,1081.0
11119,삼전동,,0.0,1065.0
11140,삼전동,,0.0,928.0
11141,삼전동,,0.0,893.0
11142,삼전동,,0.0,836.0
11143,삼전동,,1.0,826.0
11144,삼전동,,0.0,800.0
11145,삼전동,,0.0,755.0
11146,삼전동,,0.0,712.0
11147,삼전동,,0.0,703.0
11148,삼전동,,0.0,695.0
11149,삼전동,,0.0,684.0
11150,삼전동,,0.0,631.0
11151,삼전동,,0.0,623.0
11152,삼전동,,0.0,550.0
11153,삼전동,,0.0,527.0
11154,삼전동,,0.0,525.0
11155,삼전동,,0.0,499.0
11156,삼전동,,0.0,430.0
11157,삼전동,,0.0,398.0
11158,삼전동,,0.0,364.0
11159,삼전동,,0.0,321.0
11180,삼전동,,0.0,312.0
11181,삼전동,,0.0,274.0
11182,삼전동,,0.0,270.0
11183,삼전동,,0.0,269.0
11184,삼전동,,0.0,242.0
11185,삼전동,,0.0,232.0
11186,삼전동,,0.0,191.0
11187,삼전동,,0.0,187.0
11188,삼전동,,0.0,181.0
11189,삼전동,,1.0,177.0
11190,삼전동,,0.0,168.0
11191,삼전동,,0.0,165.0
11192,삼전동,,0.0,162.0
11193,삼전동,,0.0,139.0
11194,삼전동,,0.0,138.0
11195,삼전동,,0.0,133.0
11196,삼전동,,0.0,129.0
11197,삼전동,,0.0,125.0
11198,삼전동,,0.0,125.0
11199,삼전동,,0.0,121.0
11220,삼전동,,0.0,106.0
11221,삼전동,,0.0,101.0
11222,삼전동,,0.0,85.0
11223,삼전동,,0.0,64.0
11224,삼전동,,0.0,59.0
11225,삼전동,,0.0,51.0
11226,삼전동,,0.0,47.0
11227,삼전동,,0.0,46.0
11228,삼전동,,0.0,39.0
11229,삼전동,,0.0,19.0
11230,삼전동,,0.0,18.0
11231,삼전동,,0.0,15.0
11232,삼전동,,0.0,3.0
11233,삼전동,,0.0,1.0
11248,성내동,4.4,9.0,3616.0
11249,성내동,4.4,12.0,12345.0
11250,성내동,4.3,83.0,124039.0
11251,성내동,4.3,77.0,76000.0
11252,성내동,4.3,19.0,24779.0
11253,성내동,4.3,33.0,39386.0
11254,성내동,4.3,9.0,9209.0
11255,성내동,4.2,12.0,12821.0
11256,성내동,4.1,40.0,57560.0
11257,성내동,4.1,28.0,40121.0
11258,성내동,4.1,12.0,12033.0
11259,성내동,4.1,18.0,18617.0
11260,성내동,4.0,61.0,47423.0
11261,성내동,4.0,9.0,4370.0
11262,성내동,4.0,6.0,950.0
11263,성내동,4.0,16.0,44540.0
11264,성내동,3.9,51.0,52890.0
11265,성내동,3.9,29.0,31984.0
11266,성내동,3.9,22.0,12524.0
11267,성내동,3.9,17.0,33581.0
11288,성내동,3.9,14.0,11822.0
11289,성내동,3.9,15.0,7144.0
11290,성내동,3.9,9.0,5628.0
11291,성내동,3.9,19.0,33155.0
11292,성내동,3.9,15.0,8009.0
11293,성내동,3.8,78.0,85405.0
11294,성내동,3.8,21.0,12836.0
11295,성내동,3.8,25.0,27431.0
11296,성내동,3.8,14.0,25237.0
11297,성내동,3.8,21.0,36686.0
11298,성내동,3.8,8.0,5052.0
11299,성내동,3.8,9.0,5037.0
11300,성내동,3.7,16.0,15685.0
11301,성내동,3.7,22.0,15655.0
11302,성내동,3.7,12.0,11209.0
11303,성내동,3.7,10.0,4710.0
11304,성내동,3.6,28.0,14826.0
11305,성내동,3.6,63.0,64696.0
11306,성내동,3.6,18.0,14214.0
11307,성내동,3.6,10.0,10652.0
11328,성내동,3.5,21.0,9112.0
11329,성내동,3.4,11.0,9332.0
11330,성내동,3.4,20.0,42585.0
11331,성내동,3.4,6.0,2405.0
11332,성내동,3.2,19.0,12474.0
11333,성내동,3.2,7.0,8166.0
11334,성내동,,18.0,15494.0
11335,성내동,,10.0,8653.0
11336,성내동,,12.0,26378.0
11337,성내동,,6.0,6420.0
11338,성내동,,5.0,3339.0
11339,성내동,,14.0,12133.0
11340,성내동,,5.0,13087.0
11341,성내동,,14.0,10831.0
11342,성내동,,3.0,3848.0
11343,성내동,,11.0,5791.0
11344,성내동,,3.0,4345.0
11345,성내동,,4.0,196.0
11346,성내동,,22.0,25918.0
11347,성내동,,2.0,1995.0
11368,성내동,,7.0,2627.0
11369,성내동,,7.0,12637.0
11370,성내동,,3.0,5023.0
11371,성내동,,5.0,3504.0
11372,성내동,,6.0,4997.0
11373,성내동,,6.0,5460.0
11374,성내동,,2.0,2005.0
11375,성내동,,6.0,5422.0
11376,성내동,,3.0,1862.0
11377,성내동,,1.0,1580.0
11378,성내동,,6.0,3566.0
11379,성내동,,5.0,1514.0
11380,성내동,,3.0,1275.0
11381,성내동,,15.0,14209.0
11382,성내동,,13.0,13265.0
11383,성내동,,9.0,4561.0
11384,성내동,,5.0,3898.0
11385,성내동,,3.0,6563.0
11386,성내동,,8.0,7576.0
11387,성내동,,6.0,5591.0
11408,성내동,,2.0,150.0
11409,성내동,,6.0,5239.0
11410,성내동,,4.0,1273.0
11411,성내동,,4.0,3110.0
11412,성내동,,3.0,359.0
11413,성내동,,0.0,5379.0
11414,성내동,,18.0,6775.0
11415,성내동,,6.0,6036.0
11416,성내동,,6.0,2772.0
11417,성내동,,2.0,2004.0
11418,성내동,,15.0,12508.0
11419,성내동,,6.0,2533.0
11420,성내동,,5.0,3049.0
11421,성내동,,3.0,864.0
11422,성내동,,2.0,1178.0
11423,성내동,,2.0,3316.0
11424,성내동,,0.0,603.0
11425,성내동,,3.0,3167.0
11426,성내동,,3.0,908.0
11427,성내동,,7.0,3757.0
11448,성내동,,4.0,4983.0
11449,성내동,,4.0,1330.0
11450,성내동,,3.0,1199.0
11451,성내동,,1.0,3392.0
11452,성내동,,0.0,451.0
11453,성내동,,5.0,6751.0
11454,성내동,,5.0,5831.0
11455,성내동,,5.0,3011.0
11456,성내동,,2.0,2907.0
11457,성내동,,1.0,589.0
11458,성내동,,0.0,2124.0
11459,성내동,,14.0,13952.0
11460,성내동,,10.0,5358.0
11461,성내동,,8.0,2624.0
11462,성내동,,5.0,4372.0
11463,성내동,,5.0,3713.0
11464,성내동,,4.0,3274.0
11465,성내동,,3.0,1236.0
11466,성내동,,3.0,686.0
11467,성내동,,2.0,803.0
11488,성내동,,1.0,1717.0
11489,성내동,,1.0,794.0
11490,성내동,,1.0,165.0
11491,성내동,,1.0,69.0
11492,성내동,,6.0,3889.0
11493,성내동,,2.0,4832.0
11494,성내동,,2.0,2202.0
11495,성내동,,1.0,3192.0
11496,성내동,,1.0,150.0
11497,성내동,,1.0,113.0
11498,성내동,,1.0,55.0
11499,성내동,,6.0,2086.0
11500,성내동,,3.0,1555.0
11501,성내동,,2.0,1813.0
11502,성내동,,2.0,218.0
11503,성내동,,1.0,2624.0
11504,성내동,,1.0,1697.0
11505,성내동,,1.0,503.0
11506,성내동,,1.0,346.0
11507,성내동,,1.0,296.0
11528,성내동,,1.0,228.0
11529,성내동,,1.0,191.0
11530,성내동,,1.0,90.0
11531,성내동,,0.0,1007.0
11532,성내동,,13.0,12883.0
11533,성내동,,5.0,4678.0
11534,성내동,,4.0,8185.0
11535,성내동,,3.0,1912.0
11536,성내동,,2.0,2062.0
11537,성내동,,1.0,607.0
11538,성내동,,1.0,230.0
11539,성내동,,11.0,4642.0
11540,성내동,,6.0,3462.0
11541,성내동,,4.0,1636.0
11542,성내동,,3.0,1274.0
11543,성내동,,2.0,4886.0
11544,성내동,,2.0,2254.0
11545,성내동,,2.0,1266.0
11546,성내동,,2.0,550.0
11547,성내동,,1.0,1880.0
11568,성내동,,1.0,828.0
11569,성내동,,1.0,41.0
11570,성내동,,4.0,2719.0
11571,성내동,,4.0,1541.0
11572,성내동,,3.0,4833.0
11573,성내동,,3.0,3045.0
11574,성내동,,3.0,1841.0
11575,성내동,,2.0,2378.0
11576,성내동,,2.0,2152.0
11577,성내동,,2.0,2057.0
11578,성내동,,2.0,1735.0
11579,성내동,,2.0,1037.0
11580,성내동,,2.0,471.0
11581,성내동,,2.0,407.0
11582,성내동,,2.0,2339.0
11583,성내동,,1.0,860.0
11584,성내동,,1.0,419.0
11585,성내동,,1.0,91.0
11586,성내동,,1.0,85.0
11587,성내동,,3.0,3043.0
11608,성내동,,7.0,3175.0
11609,성내동,,4.0,6376.0
11610,성내동,,3.0,976.0
11611,성내동,,2.0,2501.0
11612,성내동,,2.0,2232.0
11613,성내동,,2.0,2161.0
11614,성내동,,3.0,1767.0
11615,성내동,,2.0,1091.0
11616,성내동,,2.0,41.0
11617,성내동,,2.0,5246.0
11618,성내동,,1.0,2089.0
11619,성내동,,1.0,1299.0
11620,성내동,,1.0,1210.0
11621,성내동,,1.0,946.0
11622,성내동,,1.0,743.0
11623,성내동,,1.0,93.0
11624,성내동,,0.0,3688.0
11625,성내동,,4.0,1815.0
11626,성내동,,3.0,1800.0
11627,성내동,,3.0,1619.0
11648,오금동,4.2,28.0,18420.0
11649,오금동,4.1,35.0,85962.0
11650,오금동,4.1,13.0,4618.0
11651,오금동,4.0,40.0,72545.0
11652,오금동,4.0,21.0,23192.0
11653,오금동,4.0,25.0,19370.0
11654,오금동,3.9,76.0,33334.0
11655,오금동,3.9,20.0,28503.0
11656,오금동,3.9,9.0,6984.0
11657,오금동,3.8,25.0,20881.0
11658,오금동,3.7,17.0,14971.0
11659,오금동,3.5,17.0,14560.0
11660,오금동,,15.0,8098.0
11661,오금동,,2.0,505.0
11662,오금동,,2.0,9014.0
11663,오금동,,11.0,8252.0
11664,오금동,,7.0,2465.0
11665,오금동,,3.0,4213.0
11666,오금동,,2.0,598.0
11667,오금동,,3.0,2703.0
11688,오금동,,4.0,1901.0
11689,오금동,,2.0,9333.0
11690,오금동,,2.0,897.0
11691,오금동,,1.0,2541.0
11692,오금동,,4.0,373.0
11693,오금동,,6.0,497.0
11694,오금동,,4.0,1569.0
11695,오금동,,3.0,2382.0
11696,오금동,,3.0,1294.0
11697,오금동,,20.0,12998.0
11698,오금동,,6.0,2003.0
11699,오금동,,2.0,2056.0
11700,오금동,,1.0,2727.0
11701,오금동,,9.0,4841.0
11702,오금동,,5.0,11036.0
11703,오금동,,1.0,974.0
11704,오금동,,8.0,8798.0
11705,오금동,,5.0,4421.0
11706,오금동,,3.0,1902.0
11707,오금동,,3.0,744.0
11728,오금동,,2.0,1843.0
11729,오금동,,2.0,120.0
11730,오금동,,7.0,3277.0
11731,오금동,,6.0,8331.0
11732,오금동,,3.0,2754.0
11733,오금동,,1.0,441.0
11734,오금동,,10.0,8897.0
11735,오금동,,1.0,2423.0
11736,오금동,,2.0,433.0
11737,오금동,,2.0,826.0
11738,오금동,,2.0,114.0
11739,오금동,,1.0,920.0
11740,오금동,,1.0,5.0
11741,오금동,,2.0,388.0
11742,오금동,,1.0,2274.0
11743,오금동,,3.0,3824.0
11744,오금동,,3.0,612.0
11745,오금동,,1.0,6773.0
11746,오금동,,1.0,1455.0
11747,오금동,,1.0,536.0
11768,오금동,,1.0,308.0
11769,오금동,,1.0,155.0
11770,오금동,,4.0,2250.0
11771,오금동,,2.0,253.0
11772,오금동,,2.0,93.0
11773,오금동,,1.0,2078.0
11774,오금동,,1.0,145.0
11775,오금동,,2.0,1565.0
11776,오금동,,1.0,428.0
11777,오금동,,3.0,2829.0
11778,오금동,,3.0,2709.0
11779,오금동,,2.0,3871.0
11780,오금동,,4.0,2723.0
11781,오금동,,1.0,3636.0
11782,오금동,,1.0,2635.0
11783,오금동,,1.0,1429.0
11784,오금동,,1.0,990.0
11785,오금동,,1.0,664.0
11786,오금동,,4.0,4111.0
11787,오금동,,2.0,5020.0
11808,오금동,,1.0,1719.0
11809,오금동,,1.0,994.0
11810,오금동,,1.0,37.0
11811,오금동,,1.0,35.0
11812,오금동,,0.0,944.0
11813,오금동,,2.0,574.0
11814,오금동,,2.0,1222.0
11815,오금동,,1.0,1146.0
11816,오금동,,1.0,202.0
11817,오금동,,4.0,3351.0
11818,오금동,,2.0,1700.0
11819,오금동,,1.0,3165.0
11820,오금동,,1.0,2146.0
11821,오금동,,1.0,194.0
11822,오금동,,1.0,98.0
11823,오금동,,0.0,2288.0
11824,오금동,,0.0,1319.0
11825,오금동,,0.0,228.0
11826,오금동,,3.0,1253.0
11827,오금동,,1.0,2514.0
11848,오금동,,2.0,1382.0
11849,오금동,,1.0,1282.0
11850,오금동,,1.0,1032.0
11851,오금동,,1.0,724.0
11852,오금동,,1.0,568.0
11853,오금동,,0.0,2946.0
11854,오금동,,0.0,2045.0
11855,오금동,,0.0,1685.0
11856,오금동,,0.0,1580.0
11857,오금동,,0.0,1439.0
11858,오금동,,1.0,1383.0
11859,오금동,,0.0,1372.0
11860,오금동,,0.0,1353.0
11861,오금동,,0.0,1303.0
11862,오금동,,0.0,1213.0
11863,오금동,,0.0,1178.0
11864,오금동,,0.0,1159.0
11865,오금동,,0.0,1150.0
11866,오금동,,0.0,1112.0
11867,오금동,,0.0,978.0
11888,오금동,,0.0,805.0
11889,오금동,,0.0,735.0
11890,오금동,,0.0,595.0
11891,오금동,,0.0,577.0
11892,오금동,,0.0,542.0
11893,오금동,,0.0,469.0
11894,오금동,,0.0,437.0
11895,오금동,,0.0,334.0
11896,오금동,,0.0,333.0
11897,오금동,,0.0,286.0
11898,오금동,,0.0,203.0
11899,오금동,,0.0,192.0
11900,오금동,,0.0,161.0
11901,오금동,,2.0,146.0
11902,오금동,,0.0,112.0
11903,오금동,,0.0,109.0
11904,오금동,,0.0,105.0
11905,오금동,,0.0,81.0
11906,오금동,,0.0,71.0
11907,오금동,,0.0,67.0
11928,오금동,,0.0,55.0
11929,오금동,,0.0,56.0
11930,오금동,,0.0,46.0
11931,오금동,,0.0,29.0
11932,오금동,,0.0,13.0
11933,오금동,,0.0,9.0
11934,오금동,,0.0,6.0
11942,중림동,4.4,113.0,181477.0
11943,중림동,4.3,14.0,5611.0
11944,중림동,4.1,41.0,35542.0
11945,중림동,4.1,15.0,12723.0
11946,중림동,4.1,7.0,5613.0
11947,중림동,4.1,8.0,9237.0
11948,중림동,3.9,32.0,15427.0
11949,중림동,3.9,12.0,25046.0
11950,중림동,3.9,16.0,19954.0
11951,중림동,3.8,12.0,5871.0
11952,중림동,,1.0,5857.0
11953,중림동,,8.0,6025.0
11954,중림동,,8.0,6773.0
11955,중림동,,7.0,7642.0
11956,중림동,,9.0,9053.0
11957,중림동,,3.0,322.0
11958,중림동,,6.0,5726.0
11959,중림동,,2.0,6787.0
11960,중림동,,2.0,3472.0
11961,중림동,,2.0,3204.0
11982,중림동,,5.0,1307.0
11983,중림동,,5.0,9714.0
11984,중림동,,4.0,5362.0
11985,중림동,,3.0,4524.0
11986,중림동,,1.0,1472.0
11987,중림동,,7.0,3635.0
11988,중림동,,2.0,5426.0
11989,중림동,,3.0,2675.0
11990,중림동,,1.0,6.0
11991,중림동,,1.0,1863.0
11992,중림동,,3.0,3067.0
11993,중림동,,2.0,1727.0
11994,중림동,,2.0,1032.0
11995,중림동,,1.0,20.0
11996,중림동,,3.0,972.0
11997,중림동,,3.0,1310.0
11998,중림동,,1.0,715.0
11999,중림동,,1.0,2051.0
12000,중림동,,1.0,2016.0
12001,중림동,,1.0,587.0
12022,중림동,,1.0,84.0
12023,중림동,,1.0,33.0
12024,중림동,,3.0,2340.0
12025,중림동,,2.0,777.0
12026,중림동,,2.0,2043.0
12027,중림동,,0.0,792.0
12028,중림동,,2.0,3806.0
12029,중림동,,2.0,647.0
12030,중림동,,1.0,1740.0
12031,중림동,,1.0,1189.0
12032,중림동,,1.0,171.0
12033,중림동,,0.0,2720.0
12034,중림동,,1.0,2288.0
12035,중림동,,0.0,1571.0
12036,중림동,,2.0,1835.0
12037,중림동,,1.0,960.0
12038,중림동,,0.0,3768.0
12039,중림동,,0.0,2406.0
12040,중림동,,0.0,2333.0
12041,중림동,,0.0,2266.0
12062,중림동,,0.0,1852.0
12063,중림동,,0.0,1674.0
12064,중림동,,0.0,1496.0
12065,중림동,,0.0,1310.0
12066,중림동,,0.0,1103.0
12067,중림동,,0.0,978.0
12068,중림동,,0.0,906.0
12069,중림동,,0.0,739.0
12070,중림동,,0.0,455.0
12071,중림동,,0.0,316.0
12072,중림동,,0.0,194.0
12073,중림동,,0.0,162.0
12074,중림동,,0.0,5.0
12088,능동,4.4,36.0,29101.0
12089,능동,4.4,14.0,15126.0
12090,능동,4.3,143.0,171781.0
12091,능동,4.1,64.0,91217.0
12092,능동,4.0,10.0,7936.0
12093,능동,4.0,11.0,5635.0
12094,능동,3.9,37.0,60835.0
12095,능동,3.9,11.0,6606.0
12096,능동,3.9,5.0,2543.0
12097,능동,3.8,34.0,17623.0
12098,능동,3.7,15.0,11279.0
12099,능동,3.7,10.0,13493.0
12100,능동,3.7,6.0,1099.0
12101,능동,3.3,14.0,13209.0
12102,능동,3.2,5.0,1793.0
12103,능동,2.9,17.0,17297.0
12104,능동,,4.0,11450.0
12105,능동,,6.0,6026.0
12106,능동,,4.0,3960.0
12107,능동,,3.0,18183.0
12128,능동,,1.0,769.0
12129,능동,,2.0,12402.0
12130,능동,,2.0,467.0
12131,능동,,2.0,103.0
12132,능동,,4.0,2097.0
12133,능동,,7.0,7862.0
12134,능동,,5.0,2612.0
12135,능동,,8.0,4584.0
12136,능동,,3.0,384.0
12137,능동,,1.0,3192.0
12138,능동,,0.0,562.0
12139,능동,,2.0,180.0
12140,능동,,0.0,13514.0
12141,능동,,4.0,842.0
12142,능동,,3.0,13168.0
12143,능동,,1.0,1953.0
12144,능동,,8.0,3402.0
12145,능동,,6.0,2331.0
12146,능동,,5.0,2667.0
12147,능동,,3.0,2656.0
12168,능동,,3.0,681.0
12169,능동,,5.0,2611.0
12170,능동,,3.0,3552.0
12171,능동,,2.0,52.0
12172,능동,,7.0,3355.0
12173,능동,,4.0,4732.0
12174,능동,,2.0,1369.0
12175,능동,,9.0,4441.0
12176,능동,,3.0,1202.0
12177,능동,,3.0,259.0
12178,능동,,2.0,1051.0
12179,능동,,2.0,896.0
12180,능동,,1.0,647.0
12181,능동,,6.0,6986.0
12182,능동,,2.0,2661.0
12183,능동,,1.0,19640.0
12184,능동,,1.0,249.0
12185,능동,,1.0,149.0
12186,능동,,1.0,79.0
12187,능동,,7.0,7480.0
12208,능동,,5.0,3635.0
12209,능동,,2.0,1605.0
12210,능동,,2.0,869.0
12211,능동,,1.0,1367.0
12212,능동,,4.0,2666.0
12213,능동,,3.0,2445.0
12214,능동,,2.0,667.0
12215,능동,,3.0,2173.0
12216,능동,,3.0,1283.0
12217,능동,,2.0,1370.0
12218,능동,,1.0,203.0
12219,능동,,1.0,97.0
12220,능동,,1.0,46.0
12221,능동,,0.0,4917.0
12222,능동,,2.0,1163.0
12223,능동,,1.0,112.0
12224,능동,,0.0,2507.0
12225,능동,,5.0,3446.0
12226,능동,,5.0,1652.0
12227,능동,,0.0,2607.0
12248,능동,,5.0,4155.0
12249,능동,,4.0,752.0
12250,능동,,3.0,1565.0
12251,능동,,1.0,3847.0
12252,능동,,1.0,412.0
12253,능동,,3.0,3505.0
12254,능동,,1.0,2986.0
12255,능동,,1.0,1004.0
12256,능동,,1.0,928.0
12257,능동,,1.0,525.0
12258,능동,,1.0,71.0
12259,능동,,1.0,41.0
12260,능동,,1.0,29.0
12261,능동,,0.0,1233.0
12262,능동,,3.0,4698.0
12263,능동,,3.0,2119.0
12264,능동,,2.0,5133.0
12265,능동,,2.0,578.0
12266,능동,,2.0,2113.0
12267,능동,,1.0,2013.0
12288,능동,,1.0,1046.0
12289,능동,,1.0,854.0
12290,능동,,1.0,840.0
12291,능동,,1.0,170.0
12292,능동,,1.0,131.0
12293,능동,,0.0,1954.0
12294,능동,,2.0,4047.0
12295,능동,,2.0,2454.0
12296,능동,,2.0,1482.0
12297,능동,,2.0,564.0
