place,rank,review_count,view_count
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,3.8,10,1727
반포동,3.8,7,1158
반포동,3.7,65,69731
반포동,3.7,93,55266
반포동,3.7,46,33729
반포동,3.7,71,42818
반포동,3.7,37,34966
반포동,3.7,11,12343
반포동,3.7,59,20270
반포동,3.7,28,33504
반포동,3.7,56,102933
반포동,3.7,14,9581
반포동,3.7,18,16094
반포동,3.7,10,5305
반포동,3.7,15,11511
반포동,3.7,4,75
반포동,3.7,6,2443
반포동,3.7,6,928
반포동,3.7,4,1822
반포동,3.6,86,51266
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,3.6,59,29011
반포동,3.6,54,44566
반포동,3.6,79,34435
반포동,3.6,27,19402
반포동,3.6,75,45873
반포동,3.6,41,47234
반포동,3.6,10,20729
반포동,3.6,29,26635
반포동,3.6,15,8576
반포동,3.6,22,25385
반포동,3.6,11,14289
반포동,3.6,14,16122
반포동,3.6,9,5679
반포동,3.6,19,9199
반포동,3.6,22,8981
반포동,3.6,7,8945
반포동,3.5,17,8615
반포동,3.5,20,18071
반포동,3.5,25,10488
반포동,3.5,23,38075
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,3.5,36,18568
반포동,3.5,38,32590
반포동,3.5,16,8025
반포동,3.5,12,6198
반포동,3.5,11,16043
반포동,3.5,32,10251
반포동,3.5,6,1283
반포동,3.4,28,28387
반포동,3.4,35,11908
반포동,3.4,34,11661
반포동,3.4,19,10131
반포동,3.4,25,26483
반포동,3.4,7,6532
반포동,3.3,34,17313
반포동,3.3,22,20296
반포동,3.3,29,26460
반포동,3.3,12,36375
반포동,3.3,20,18570
반포동,3.3,16,6277
반포동,3.3,5,993
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,3.2,58,13126
반포동,3.2,11,8353
반포동,3.2,13,6264
반포동,3.1,60,18096
반포동,3.1,68,22864
반포동,3.1,47,12171
반포동,3.1,18,10487
반포동,3.0,11,1841
반포동,2.9,34,20653
반포동,2.8,55,14351
반포동,,13,9600
반포동,,10,6514
반포동,,12,12739
반포동,,18,28483
반포동,,18,20362
반포동,,5,7348
반포동,,7,5570
반포동,,4,5777
반포동,,3,183
반포동,,17,16502
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,10,11460
반포동,,17,37130
반포동,,12,12329
반포동,,11,7955
반포동,,3,542
반포동,,8,15691
반포동,,11,23300
반포동,,27,12582
반포동,,10,14508
반포동,,12,31526
반포동,,16,3101
반포동,,2,1210
반포동,,12,13101
반포동,,16,18110
반포동,,5,4265
반포동,,6,6104
반포동,,4,4215
반포동,,7,9422
반포동,,4,1267
반포동,,17,13728
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,14,17135
반포동,,7,12091
반포동,,8,6769
반포동,,4,2417
반포동,,19,37602
반포동,,13,7080
반포동,,8,5501
반포동,,6,2101
반포동,,5,5769
반포동,,4,993
반포동,,10,4914
반포동,,7,7131
반포동,,5,8483
반포동,,4,2773
반포동,,3,819
반포동,,2,513
반포동,,26,16902
반포동,,22,22291
반포동,,9,15242
반포동,,8,12293
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
반포동,,,
삼성동,4.8,39,49034
삼성동,4.6,129,201037
삼성동,4.6,52,137896
삼성동,4.6,46,79088
삼성동,4.5,144,234984
삼성동,4.5,37,19521
삼성동,4.4,340,199947
삼성동,4.4,237,297182
삼성동,4.4,132,71658
삼성동,4.4,216,62419
삼성동,4.4,31,32487
삼성동,4.4,29,19667
삼성동,4.4,143,184159
삼성동,4.4,20,29761
삼성동,4.4,39,102336
삼성동,4.4,36,49929
삼성동,4.4,18,8998
삼성동,4.4,5,2776
삼성동,4.4,14,12202
삼성동,4.4,6,8902
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,4.3,163,515349
삼성동,4.3,150,75566
삼성동,4.3,16,5903
삼성동,4.3,16,156094
삼성동,4.3,25,19889
삼성동,4.3,44,106594
삼성동,4.3,24,16601
삼성동,4.3,9,17565
삼성동,4.3,16,14963
삼성동,4.3,14,21110
삼성동,4.2,182,184863
삼성동,4.2,36,33643
삼성동,4.2,13,6202
삼성동,4.2,37,81722
삼성동,4.2,22,14613
삼성동,4.2,25,21894
삼성동,4.2,20,21213
삼성동,4.2,19,24995
삼성동,4.2,22,10398
삼성동,4.2,12,4122
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,4.2,10,2526
삼성동,4.1,47,204500
삼성동,4.1,45,82424
삼성동,4.1,14,8338
삼성동,4.1,31,60171
삼성동,4.1,9,15623
삼성동,4.1,26,20034
삼성동,4.1,12,15441
삼성동,4.1,31,27929
삼성동,4.1,24,37532
삼성동,4.1,11,26540
삼성동,4.1,5,1187
삼성동,4.1,11,6694
삼성동,4.1,7,2010
삼성동,4.0,96,50184
삼성동,4.0,241,147023
삼성동,4.0,52,31471
삼성동,4.0,40,18546
삼성동,4.0,57,53116
삼성동,4.0,63,31781
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,4.0,39,53430
삼성동,4.0,17,2477
삼성동,4.0,17,11983
삼성동,4.0,30,72835
삼성동,4.0,28,23794
삼성동,4.0,25,15673
삼성동,4.0,13,11534
삼성동,4.0,17,24355
삼성동,4.0,9,5726
삼성동,3.9,82,89127
삼성동,3.9,52,35840
삼성동,3.9,69,42307
삼성동,3.9,44,60157
삼성동,3.9,28,32700
삼성동,3.9,46,42329
삼성동,3.9,32,36503
삼성동,3.9,13,26185
삼성동,3.9,23,39548
삼성동,3.9,25,13194
삼성동,3.9,21,24764
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,3.9,14,18492
삼성동,3.9,23,25915
삼성동,3.9,8,3849
삼성동,3.9,10,5438
삼성동,3.9,24,13596
삼성동,3.9,17,19157
삼성동,3.9,11,8815
삼성동,3.9,22,26288
삼성동,3.9,11,6206
삼성동,3.9,7,6257
삼성동,3.9,8,7918
삼성동,3.9,8,13594
삼성동,3.9,13,8400
삼성동,3.9,9,6149
삼성동,3.8,97,76301
삼성동,3.8,75,48670
삼성동,3.8,61,61756
삼성동,3.8,16,8930
삼성동,3.8,25,7536
삼성동,3.8,52,45870
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,3.8,60,33305
삼성동,3.8,12,2254
삼성동,3.8,9,1883
삼성동,3.8,18,16545
삼성동,3.8,6,903
삼성동,3.7,77,75776
삼성동,3.7,82,56739
삼성동,3.7,24,18364
삼성동,3.7,90,106939
삼성동,3.7,35,15823
삼성동,3.7,11,12768
삼성동,3.7,17,21353
삼성동,3.7,21,15712
삼성동,3.7,11,6035
삼성동,3.7,4,455
삼성동,3.7,10,16880
삼성동,3.7,15,21350
삼성동,3.7,11,12800
삼성동,3.7,16,15944
삼성동,3.7,17,32439
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,3.7,11,7349
삼성동,3.7,8,2108
삼성동,3.7,11,6183
삼성동,3.7,11,6442
삼성동,3.7,8,4909
삼성동,3.7,4,193
삼성동,3.6,72,55311
삼성동,3.6,77,46548
삼성동,3.6,41,19060
삼성동,3.6,10,13391
삼성동,3.6,54,13700
삼성동,3.6,37,68526
삼성동,3.6,52,19165
삼성동,3.6,24,28483
삼성동,3.6,20,13118
삼성동,3.6,26,4277
삼성동,3.6,46,32411
삼성동,3.6,7,4361
삼성동,3.6,19,4467
삼성동,3.6,16,11034
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,3.6,14,9310
삼성동,3.6,5,510
삼성동,3.6,8,14249
삼성동,3.6,8,2254
삼성동,3.5,55,29874
삼성동,3.5,27,11612
삼성동,3.5,29,4034
삼성동,3.5,17,13410
삼성동,3.5,17,29540
삼성동,3.5,26,19021
삼성동,3.5,26,29856
삼성동,3.5,15,8691
삼성동,3.5,15,8705
삼성동,3.5,10,5278
삼성동,3.5,9,4859
삼성동,3.4,82,14222
삼성동,3.4,80,49248
삼성동,3.4,42,13665
삼성동,3.4,44,40523
삼성동,3.4,32,12246
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,3.4,35,13440
삼성동,3.4,13,13487
삼성동,3.4,7,4299
삼성동,3.4,18,18766
삼성동,3.4,11,5174
삼성동,3.4,12,20621
삼성동,3.4,13,11611
삼성동,3.3,71,28539
삼성동,3.3,57,33252
삼성동,3.3,41,15652
삼성동,3.3,22,18321
삼성동,3.3,34,8451
삼성동,3.3,16,11457
삼성동,3.3,9,4772
삼성동,3.3,9,4407
삼성동,3.3,10,4594
삼성동,3.3,6,1699
삼성동,3.2,50,20734
삼성동,3.2,31,11925
삼성동,3.2,12,2334
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,3.2,67,39463
삼성동,3.2,24,31414
삼성동,3.2,11,3840
삼성동,3.2,15,8900
삼성동,3.2,20,16239
삼성동,3.2,15,14261
삼성동,3.2,26,8423
삼성동,3.2,18,5603
삼성동,3.2,20,10096
삼성동,3.2,9,3291
삼성동,3.1,95,19914
삼성동,3.1,13,5099
삼성동,3.1,15,17222
삼성동,3.1,21,16950
삼성동,3.1,23,7148
삼성동,3.1,8,6570
삼성동,3.1,35,12797
삼성동,3.1,5,2237
삼성동,3.0,73,17822
삼성동,3.0,23,12989
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
삼성동,,,
제기동,4.4,44,65553
제기동,4.4,17,39795
제기동,4.3,13,9198
제기동,4.3,35,51320
제기동,4.3,13,10185
제기동,4.2,11,7410
제기동,4.1,8,5444
제기동,4.0,9,7117
제기동,4.0,10,11474
제기동,4.0,37,26814
제기동,3.9,31,21854
제기동,3.9,12,19739
제기동,3.9,19,15976
제기동,3.8,21,26774
제기동,3.8,10,7053
제기동,3.7,11,7498
제기동,3.7,7,3326
제기동,3.6,33,27550
제기동,3.5,21,23467
제기동,3.4,14,9834
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,3.3,16,16463
제기동,,16,1134
제기동,,2,3769
제기동,,1,1593
제기동,,20,11858
제기동,,3,583
제기동,,6,3470
제기동,,24,15923
제기동,,5,2575
제기동,,2,1430
제기동,,8,6609
제기동,,4,122
제기동,,8,6606
제기동,,12,8940
제기동,,12,11827
제기동,,4,1141
제기동,,20,21334
제기동,,13,18715
제기동,,5,3738
제기동,,3,1569
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,2,1454
제기동,,2,1184
제기동,,1,837
제기동,,1,2876
제기동,,1,2631
제기동,,1,608
제기동,,8,3445
제기동,,2,3645
제기동,,2,414
제기동,,5,7351
제기동,,1,444
제기동,,1,175
제기동,,4,1215
제기동,,1,86
제기동,,0,1055
제기동,,2,1841
제기동,,1,2333
제기동,,1,182
제기동,,0,1709
제기동,,7,3753
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,5,5487
제기동,,3,3825
제기동,,5,3424
제기동,,3,4333
제기동,,1,1321
제기동,,1,109
제기동,,7,4313
제기동,,4,2920
제기동,,3,1837
제기동,,1,1235
제기동,,1,145
제기동,,1,59
제기동,,0,946
제기동,,7,7470
제기동,,2,3390
제기동,,2,1294
제기동,,1,267
제기동,,1,32
제기동,,4,4042
제기동,,3,423
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,3,356
제기동,,2,3290
제기동,,2,2297
제기동,,2,1293
제기동,,1,1186
제기동,,1,1137
제기동,,1,166
제기동,,4,4713
제기동,,3,2870
제기동,,1,2186
제기동,,1,130
제기동,,1,32
제기동,,3,4362
제기동,,2,6291
제기동,,2,3474
제기동,,2,596
제기동,,1,2062
제기동,,1,1754
제기동,,1,1565
제기동,,0,2340
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,5,2415
제기동,,3,3293
제기동,,2,2583
제기동,,2,2258
제기동,,1,522
제기동,,1,469
제기동,,1,361
제기동,,1,243
제기동,,1,214
제기동,,3,2594
제기동,,4,2574
제기동,,2,2531
제기동,,2,688
제기동,,1,4810
제기동,,1,2834
제기동,,2,1853
제기동,,1,1392
제기동,,1,802
제기동,,1,519
제기동,,2,412
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,1,305
제기동,,1,283
제기동,,1,261
제기동,,0,3932
제기동,,0,2034
제기동,,0,1952
제기동,,0,1607
제기동,,0,1212
제기동,,0,463
제기동,,0,307
제기동,,2,2377
제기동,,3,1451
제기동,,1,2217
제기동,,1,1624
제기동,,1,1373
제기동,,1,1283
제기동,,1,561
제기동,,1,418
제기동,,0,3015
제기동,,0,2883
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,0,2075
제기동,,0,1654
제기동,,0,1637
제기동,,0,1619
제기동,,0,1552
제기동,,0,1448
제기동,,0,1368
제기동,,0,1328
제기동,,0,1323
제기동,,0,1273
제기동,,0,1273
제기동,,0,1235
제기동,,0,1204
제기동,,0,1195
제기동,,0,1133
제기동,,0,1115
제기동,,0,1080
제기동,,0,1055
제기동,,1,1037
제기동,,0,995
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,0,992
제기동,,0,962
제기동,,0,941
제기동,,0,869
제기동,,0,866
제기동,,0,851
제기동,,0,828
제기동,,0,824
제기동,,0,751
제기동,,0,726
제기동,,0,521
제기동,,0,520
제기동,,0,500
제기동,,0,480
제기동,,0,418
제기동,,0,412
제기동,,0,384
제기동,,0,372
제기동,,0,310
제기동,,0,295
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,0,243
제기동,,0,240
제기동,,0,242
제기동,,0,222
제기동,,0,210
제기동,,0,199
제기동,,0,197
제기동,,0,179
제기동,,0,168
제기동,,0,157
제기동,,0,120
제기동,,0,76
제기동,,0,57
제기동,,0,53
제기동,,0,50
제기동,,0,43
제기동,,0,43
제기동,,0,40
제기동,,0,37
제기동,,0,30
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
제기동,,,
독산동,,10,8562
독산동,,2,4897
독산동,,3,4553
독산동,,3,10112
독산동,,1,189
독산동,,2,1415
독산동,,1,409
독산동,,1,2981
독산동,,1,1646
독산동,,1,105
독산동,,1,105
독산동,,2,3491
독산동,,1,4191
독산동,,1,1729
독산동,,1,555
독산동,,1,12
독산동,,2,1908
독산동,,1,2432
독산동,,1,1186
독산동,,0,2730
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,1,2884
독산동,,1,699
독산동,,1,430
독산동,,1,2
독산동,,0,3891
독산동,,0,220
독산동,,3,3014
독산동,,3,1397
독산동,,2,2439
독산동,,1,1866
독산동,,1,135
독산동,,0,1869
독산동,,0,1807
독산동,,0,1772
독산동,,0,1724
독산동,,0,1614
독산동,,0,1551
독산동,,0,1485
독산동,,0,1484
독산동,,0,1470
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,0,1326
독산동,,0,1300
독산동,,0,1284
독산동,,0,1219
독산동,,0,1177
독산동,,0,1179
독산동,,0,1026
독산동,,0,1004
독산동,,0,954
독산동,,0,927
독산동,,0,794
독산동,,0,489
독산동,,0,341
독산동,,0,337
독산동,,0,87
독산동,,0,54
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
독산동,,,
방화동,4.3,26,59352
방화동,3.7,27,37958
방화동,3.4,23,23890
방화동,2.7,10,8306
방화동,,4,4672
방화동,,22,30817
방화동,,11,12549
방화동,,16,26778
방화동,,14,10423
방화동,,11,17433
방화동,,11,16722
방화동,,9,27147
방화동,,7,4897
방화동,,0,8288
방화동,,10,13146
방화동,,16,39693
방화동,,1,1551
방화동,,7,11805
방화동,,4,11669
방화동,,12,13228
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,7,9422
방화동,,7,6367
방화동,,4,6903
방화동,,2,6545
방화동,,6,5102
방화동,,2,3829
방화동,,5,5197
방화동,,3,3973
방화동,,3,4985
방화동,,6,5773
방화동,,4,2198
방화동,,5,3522
방화동,,3,5238
방화동,,3,1182
방화동,,1,1795
방화동,,9,7098
방화동,,5,3103
방화동,,1,345
방화동,,0,1698
방화동,,4,6690
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,4,3433
방화동,,4,2927
방화동,,6,2907
방화동,,3,6290
방화동,,3,5062
방화동,,5,4819
방화동,,1,2275
방화동,,1,678
방화동,,1,588
방화동,,5,3586
방화동,,3,774
방화동,,1,351
방화동,,1,286
방화동,,0,3865
방화동,,3,3046
방화동,,2,1926
방화동,,2,604
방화동,,2,594
방화동,,1,4678
방화동,,1,2442
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,1,1520
방화동,,1,559
방화동,,1,219
방화동,,1,166
방화동,,1,100
방화동,,5,3116
방화동,,2,2658
방화동,,2,1882
방화동,,1,4015
방화동,,1,1777
방화동,,1,883
방화동,,2,1852
방화동,,2,635
방화동,,1,2953
방화동,,1,1968
방화동,,1,218
방화동,,0,5238
방화동,,0,1352
방화동,,4,3457
방화동,,3,2920
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,3,1603
방화동,,2,399
방화동,,1,4133
방화동,,1,3639
방화동,,1,598
방화동,,1,226
방화동,,1,195
방화동,,5,1936
방화동,,2,2815
방화동,,2,2737
방화동,,2,1169
방화동,,1,3821
방화동,,1,2862
방화동,,1,2084
방화동,,1,1894
방화동,,1,1221
방화동,,1,985
방화동,,1,651
방화동,,1,429
방화동,,1,127
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,1,32
방화동,,0,1427
방화동,,0,1081
방화동,,0,245
방화동,,0,157
방화동,,2,4744
방화동,,2,2175
방화동,,1,2389
방화동,,1,2310
방화동,,1,2065
방화동,,1,1396
방화동,,1,1006
방화동,,1,985
방화동,,1,380
방화동,,1,372
방화동,,1,357
방화동,,1,334
방화동,,1,192
방화동,,1,99
방화동,,0,3838
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,1,2952
방화동,,0,897
방화동,,0,580
방화동,,0,438
방화동,,0,345
방화동,,2,2678
방화동,,2,1832
방화동,,1,3025
방화동,,1,2062
방화동,,1,1801
방화동,,1,1380
방화동,,1,1187
방화동,,1,1034
방화동,,1,604
방화동,,0,2659
방화동,,0,2412
방화동,,0,2270
방화동,,0,2185
방화동,,0,1921
방화동,,0,1903
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,0,1880
방화동,,0,1849
방화동,,0,1832
방화동,,0,1801
방화동,,0,1782
방화동,,0,1771
방화동,,0,1742
방화동,,0,1697
방화동,,0,1687
방화동,,0,1565
방화동,,0,1472
방화동,,0,1459
방화동,,0,1402
방화동,,1,1306
방화동,,0,1291
방화동,,0,1267
방화동,,0,1262
방화동,,0,1232
방화동,,0,1207
방화동,,0,1195
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,0,1194
방화동,,0,1185
방화동,,1,1165
방화동,,0,1153
방화동,,0,1145
방화동,,0,1129
방화동,,0,1112
방화동,,1,1097
방화동,,0,1071
방화동,,0,1034
방화동,,0,1026
방화동,,1,1022
방화동,,0,1004
방화동,,0,929
방화동,,0,928
방화동,,0,905
방화동,,0,893
방화동,,0,880
방화동,,0,875
방화동,,0,835
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
방화동,,,
